"308c826d-861b-4b2b-a91b-eb41fe5cd123"	"ku"	"341838"	"milford, 2.5 mi n, 2 mi w"	39.2173	-96.9451	"united states"	"kansas"	"geary"	NA	NA	"caprifoliaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis"
"319db73d-21e7-47b9-9fbe-436cb4daccc6"	"ills"	NA	"hopewell, il. approximately 5 miles north of chillicothe, il. 0.4 mile due west of il route 29. lots 184, 185, & 186."	40.99025	-89.4547	"united states"	"illinois"	"marshall"	NA	NA	"caprifoliaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis"
"31eb533c-06c2-4f8c-ac14-08da4ec1526f"	"ku"	"91093"	"powhattan, 8 mi w"	39.76157	-95.78083	"united states"	"kansas"	"brown"	NA	NA	"caprifoliaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis"
"3284c268-3850-4a2f-afa1-24fe98d191d3"	"uconn"	"conn00090168"	"west roxbury"	42.27916	-71.15	"united states"	"massachusetts"	"suffolk county"	"boston"	20000	"adoxaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis l."
"32a9cfc8-94f8-4ab3-8431-6841a1616a9d"	"ku"	"91038"	"savonburg 2.5mi e"	37.74864	-95.09675	"united states"	"kansas"	"allen"	NA	NA	"caprifoliaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis"
"3350ca26-cc6b-4cdb-8222-493f6f0a300f"	"ypm"	"yu.051885"	"prospect street, open lot across from sterling chemistry building"	41.3114	-72.9247	"united states"	"connecticut"	"new haven county"	"new haven"	7484	"adoxaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis"
"33978d49-9762-4f9f-a99c-5dbfaabfa6d7"	"ku"	"91001"	"westmoreland, 1 mi s"	39.38078	-96.41217	"united states"	"kansas"	"pottawatomie"	NA	NA	"caprifoliaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis"
"340e2571-81de-43c1-bb4e-9457b40d4197"	"ku"	"91043"	"fall leaf 1.0mi n 1.5mi w"	38.98248	-95.12689	"united states"	"kansas"	"leavenworth"	NA	NA	"caprifoliaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis"
"3528fdb4-9620-4f61-98c8-d0bc43639507"	"ku"	"91028"	"dexter 1.0mi n 1.0mi e"	37.19419	-96.69816	"united states"	"kansas"	"cowley"	NA	NA	"caprifoliaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis"
"35b24fc8-91cb-4592-b058-a9b0854fea9f"	"ku"	"91069"	"baxter springs e edge"	37.02375	-94.73514	"united states"	"kansas"	"cherokee"	NA	NA	"caprifoliaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis"
"36a2d573-72b9-4fbc-95a9-42f9591b1d47"	"ku"	"91096"	"belle plaine 5.0mi e"	37.39518	-97.18991	"united states"	"kansas"	"sumner"	NA	NA	"caprifoliaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis"
"36bc0766-f062-468c-8cdf-30f321df77b8"	"uconn"	"conn00045418"	"between codfish falls and codfish falls road"	41.83277	-72.23638	"united states"	"connecticut"	"tolland county"	"mansfield"	20000	"adoxaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis l."
"37780eb3-bbef-4fb2-b0f3-6ffeb0b5da0f"	"ku"	"91071"	"strother field 2.0mi w"	37.16914	-97.07344	"united states"	"kansas"	"cowley"	NA	NA	"caprifoliaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis"
"3901edad-0c52-428d-b895-d4111ddccac0"	"uconn"	"conn00090116"	"south windsor"	41.82361	-72.62111	"united states"	"connecticut"	"hartford county"	"south windsor"	5000	"adoxaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis l."
"391c9aef-fad2-4c0d-8c11-305b2c98bd6f"	"uconn"	"conn00090078"	"bone mill road"	41.80083	-72.24138	"united states"	"connecticut"	"tolland county"	"mansfield, storrs"	5000	"adoxaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis l."
"3970b2fc-ac9c-409d-8ab7-53e2f7e8fd57"	"ills"	NA	"spring bay fen nature preserve. nad83/wgs84"	40.78605	-89.53523	"united states"	"illinois"	"woodford"	NA	NA	"caprifoliaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis"
"3a8134f9-18c0-45d0-bcf9-cc5bd9e1a6fd"	"uconn"	"conn00090115"	"east hartford"	41.78222	-72.61194	"united states"	"connecticut"	"hartford county"	"east hartford"	5000	"adoxaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis l."
"3ad50e51-5cfb-41ec-b4f7-329e5cb700a4"	"ku"	"90980"	"minneola, 9.5 mi e"	37.4432	-99.84122	"united states"	"kansas"	"clark"	NA	NA	"caprifoliaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis"
"3bcef4c0-76b5-47ad-95b0-ea02d4278d97"	"ku"	"91073"	"unknown"	38.886798	-95.291233	"united states"	"kansas"	"douglas"	NA	NA	"caprifoliaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis"
"3bfe29ee-7d7b-4876-b69b-dfe3a906e204"	"ku"	"90990"	"unknown"	38.675881	-96.645003	"united states"	"kansas"	"morris"	NA	NA	"caprifoliaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis"
"3c16913b-0d5a-4cf3-9983-b64fce36630e"	"ku"	"91088"	"oswego 2.5mi s 2.5mi w"	37.14696	-95.13669	"united states"	"kansas"	"labette"	NA	NA	"caprifoliaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis"
"3c16b8db-b6b2-44f8-b21d-278dc84fc359"	"uconn"	"conn00046203"	"meadow street (west side)"	41.30416	-73.13861	"united states"	"connecticut"	"fairfield county"	"shelton"	20000	"adoxaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis l."
