"4ca673db-2841-473a-bdff-936ad2532469"	"kstc"	"31105"	"mckinney marsh, 10 mi e and 4 mi s of emporia"	38.341298	-96.013192	"united states"	"kansas"	"lyon"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus"
"4ce5e162-d261-41e3-a8a2-4477e468cab7"	"kstc"	"31119"	"utica, 4 mi s"	32.05139	-90.62333	"united states"	"mississippi"	"copiah"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus"
"4cfa5c35-ac11-4487-9ae5-92a45f2eb3fc"	"fsu"	"000060515"	"h22 and ecall. dr.; ruderal"	30.3051535579	-85.6255312669	"united states"	"florida"	"bay"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus"
"4e5c2ce9-07de-4e00-ad3c-73228e389052"	"kstc"	"31109"	"t30s r4w sec 17 se1/4"	37.4385	-97.7815	"united states"	"kansas"	"sumner"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus"
"4e7985f4-9b88-4e5f-ab41-8bff86be4e07"	"fsu"	"000014627"	"high spoil banks thrown up from ditching across savanna, between i-10 and milton."	30.631016	-87.019561	"united states"	"florida"	"santa rosa"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus"
"5200de3d-8863-4013-8d14-974531fe0980"	"ku"	"57411"	"unknown"	37.55954	-95.744316	"united states"	"kansas"	"wilson"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus var. capitatus"
"55146fc1-421b-45e6-80ef-ee1285e705eb"	"ku"	"315726"	"maple hill, 2.2 mi e"	39.0805	-95.974401	"united states"	"kansas"	"wabaunsee"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus var. capitatus"
"554f3ac8-5614-4da0-b148-61f87c312833"	"ku"	"57387"	"council grove, 4 mi e"	38.6611	-96.41768	"united states"	"kansas"	"morris"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus var. capitatus"
"55af841f-1889-4d98-81c9-1e1d51b2e736"	"vsc"	"vsc0065385"	"nichols; s of hwy ga 32, near intersection of brunswick ave and railroad, e of hurricane creek, s of railroad"	31.5155	-82.6459667	"united states"	"georgia"	"coffee"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus"
"562e7da1-c377-402b-b3d5-bf69cc0fb6c5"	"fsu"	"000014639"	"8.0 miles south of r/r tracks in river junction, fla., and in forks of s/r 269 & s/r 270."	30.58392541	-84.84158486	"united states"	"florida"	"gadsden"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus"
"568fde8b-4eb0-4999-9812-e8bd51553632"	"ku"	"336729"	"de soto, 3 mi s"	38.9186111	-94.9741667	"united states"	"kansas"	"johnson"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus var. capitatus"
