id	h_species	h_genus	h_family	i_species	i_genus	i_tribe	i_family	i_family_id	i_tribe_id	i_genus_id	i_species_id	h_family_id	h_genus_id	h_species_id	coll_total_i	coll_number_same_h	coll_percent	h_n_specimens	i_j_h_col_event	i_j_same_col	h_voucher	rel_confidence
1262	cuneatus	Ceanothus	Rhamnaceae	silvosa	Irbisia	Mirini	Miridae	6296	8151	36462	40261	373	444	716	206	1	0.49	2	0	0	0	LOW
1263	tomentosus	Ceanothus	Rhamnaceae	cruralis	Tuxedo	Phylini	Miridae	6296	6292	6253	549	373	444	941	168	1	0.60	2	0	0	0	LOW
1264	parviflora	Malva	Malvaceae	albofasciatus	Spanagonicus	Phylini	Miridae	6296	6292	6207	468	286	530	870	813	1	0.12	1	0	0	0	LOW
1265	tridentata	Artemisia	Asteraceae	ferox	Brooksetta	Orthotylini	Miridae	6296	6291	5783	674	98	418	948	30	3	10.00	2	0	0	0	LOW
1266	chrysolepis	Quercus	Fagaceae	silvosa	Irbisia	Mirini	Miridae	6296	8151	36462	40261	68	571	698	206	5	2.43	33	0	0	0	MEDIUM
1267	monophylla	Pinus	Pinaceae	silvosa	Irbisia	Mirini	Miridae	6296	8151	36462	40261	62	554	841	206	1	0.49	1	0	0	0	LOW
1268	tridentata	Artemisia	Asteraceae	umbrina	Europiella	Phylini	Miridae	6296	6292	5876	27	98	418	948	55	13	23.64	3	0	0	0	HIGH
1269	chrysolepis	Quercus	Fagaceae	ursinus	Pycnocoris	Mirini	Miridae	6296	8151	40265	40266	68	571	698	39	3	7.69	11	0	0	0	LOW
1270	monophylla	Pinus	Pinaceae	junipericola	Dichrooscytus	Mirini	Miridae	6296	8151	36459	73461	62	554	841	29	12	41.38	95	0	0	0	HIGH
1271	tridentata	Artemisia	Asteraceae	silvosa	Irbisia	Mirini	Miridae	6296	8151	36462	40261	98	418	948	206	1	0.49	1	0	0	0	LOW
1272	fremontii	Berberis	Berberidaceae	silvosa	Irbisia	Mirini	Miridae	6296	8151	36462	40261	108	428	750	206	1	0.49	11	0	0	0	LOW
1273	monophylla	Pinus	Pinaceae	oreas	Irbisia	Mirini	Miridae	6296	8151	36462	40258	62	554	841	100	1	1.00	1	0	0	0	LOW
1274	chrysolepis	Quercus	Fagaceae	oreas	Irbisia	Mirini	Miridae	6296	8151	36462	40258	68	571	698	100	2	2.00	1	0	0	0	LOW
1275	spinosa	Dalea	Fabaceae	aspersus	Stictopsallus	Phylini	Miridae	6296	6292	6565	6566	211	467	9584	28	3	10.71	51	0	0	0	LOW
1276	tridentata	Larrea	Zygophyllaceae	ramosus	Phytocoris	Mirini	Miridae	6296	8151	36447	36461	60	517	9380	157	9	5.73	7	0	1	0	MEDIUM
1277	tridentata	Larrea	Zygophyllaceae	vanduzeei	Phytocoris	Mirini	Miridae	6296	8151	36447	67752	60	517	9380	200	9	4.50	36	0	0	0	MEDIUM_HIGH
1278	emoryi	Psorothamnus	Fabaceae	decorata	Daleapidea	Orthotylini	Miridae	6296	6291	5838	909	211	1357	9456	2	1	50.00	255	0	1	0	LOW
1279	tridentata	Larrea	Zygophyllaceae	albidopictus	Phytocoris	Mirini	Miridae	6296	8151	36447	52824	60	517	9380	11	1	9.09	3	0	0	0	LOW
1280	scoparius	Lotus	Fabaceae	vicina	Coquillettia	Phylini	Miridae	6296	6292	6374	40501	211	526	907	12	1	8.33	8	0	0	0	LOW
1281	emoryi	Sphaeralcea	Malvaceae	princeps	Aoplonema	Orthotylini	Miridae	6296	6291	5734	614	286	596	8790	316	1	0.32	9	0	0	0	LOW
1282	scoparius	Lotus	Fabaceae	princeps	Aoplonema	Orthotylini	Miridae	6296	6291	5734	614	211	526	907	316	1	0.32	5	0	0	0	LOW
1283	laciniata	Viguiera	Asteraceae	princeps	Aoplonema	Orthotylini	Miridae	6296	6291	5734	614	98	622	796	316	1	0.32	2	0	0	0	LOW
1284	emoryi	Sphaeralcea	Malvaceae	guttulatus	Oncotylus	Phylini	Miridae	6296	6292	6077	4278	286	596	8790	173	3	1.73	11	0	0	0	LOW
1285	greggii	Ceanothus	Rhamnaceae	meridionalis	Oligotylus	Phylini	Miridae	6296	6292	6073	497	373	444	764	20	9	45.00	49	0	0	0	HIGH
1286	greggii	Ceanothus	Rhamnaceae	ceanothi	Oligotylus	Phylini	Miridae	6296	6292	6073	499	373	444	764	81	8	9.88	4	0	0	0	MEDIUM
1287	chrysolepis	Quercus	Fagaceae	susansolomonae	Tuxedo	Phylini	Miridae	6296	6292	6253	550	68	571	698	111	3	2.70	2	0	0	0	LOW
1288	chrysolepis	Quercus	Fagaceae	exiguus	Roburocoris	Phylini	Miridae	6296	6292	7436	7516	68	571	698	85	1	1.18	13	0	0	0	LOW
1289	greggii	Ceanothus	Rhamnaceae	balli	Atractotomus	Phylini	Miridae	6296	6292	5750	2902	373	444	764	97	8	8.25	59	0	0	0	MEDIUM_HIGH
1290	chrysolepis	Quercus	Fagaceae	californica	Irbisia	Mirini	Miridae	6296	8151	36462	40251	68	571	698	455	2	0.44	1	0	0	0	LOW
1291	greggii	Ceanothus	Rhamnaceae	brachycera	Irbisia	Mirini	Miridae	6296	8151	36462	37474	373	444	764	303	1	0.33	1	0	0	0	LOW
1292	greggii	Ceanothus	Rhamnaceae	ursinus	Pycnocoris	Mirini	Miridae	6296	8151	40265	40266	373	444	764	39	5	12.82	17	0	0	0	MEDIUM
1293	greggii	Ceanothus	Rhamnaceae	gracilentus	Polymerus	Mirini	Miridae	6296	8151	41124	69880	373	444	764	11	1	9.09	1	0	0	0	LOW
1294	greggii	Ceanothus	Rhamnaceae	fulgidus	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	37486	373	444	764	138	2	1.45	1	0	0	0	LOW
1295	greggii	Ceanothus	Rhamnaceae	silvosa	Irbisia	Mirini	Miridae	6296	8151	36462	40261	373	444	764	206	4	1.94	6	0	0	0	LOW
1296	montana	Pickeringia	Fabaceae	ursinus	Pycnocoris	Mirini	Miridae	6296	8151	40265	40266	211	14510	14511	39	1	2.56	1	0	0	0	LOW
1297	tridentata	Larrea	Zygophyllaceae	puberus	Pseudopsallus	Orthotylini	Miridae	6296	6291	6165	2387	60	517	9380	149	1	0.67	2	0	0	0	LOW
1298	chrysolepis	Quercus	Fagaceae	brachycera	Irbisia	Mirini	Miridae	6296	8151	36462	37474	68	571	698	303	1	0.33	1	0	0	0	LOW
1299	cernua	Stipa	Poaceae	brachycera	Irbisia	Mirini	Miridae	6296	8151	36462	37474	352	5095	7624	303	1	0.33	17	0	0	0	LOW
1300	californica	Juniperus	Cupressaceae	longirostris	Dichrooscytus	Mirini	Miridae	6296	8151	36459	73452	63	511	9995	63	6	9.52	70	0	0	3	MEDIUM_HIGH
1301	tessellata	Amsinckia	Boraginaceae	consors	Hoplomachidea	Phylini	Miridae	6296	6292	5930	3816	113	410	13261	325	3	0.92	44	0	0	0	LOW
1302	laciniata	Viguiera	Asteraceae	consors	Hoplomachidea	Phylini	Miridae	6296	6292	5930	3816	98	622	796	325	1	0.31	1	0	0	0	LOW
1303	occidentalis	Allenrolfea	Chenopodiaceae	pictipes	Megalopsallus	Phylini	Miridae	6296	6292	6027	15	149	404	8709	79	1	1.27	2	0	0	0	LOW
1304	andersonii	Lycium	Solanaceae	loretoensis	Phytocoris	Mirini	Miridae	6296	8151	36447	87039	9	528	8579	1	1	100.00	3	0	0	0	LOW
1305	roemeriana	Acacia	Fabaceae	baja	Ramentomiris	Orthotylini	Miridae	6296	6291	6170	2399	211	396	9230	6	1	16.67	1	0	0	0	LOW
1306	breviflorus	Cercocarpus	Rosaceae	paracarneatus	Oligotylus	Phylini	Miridae	6296	6292	6073	501	376	448	676	19	4	21.05	5	0	0	0	MEDIUM
1307	breviflorus	Cercocarpus	Rosaceae	cercocarpicola	Oligotylus	Phylini	Miridae	6296	6292	6073	389	376	448	676	84	2	2.38	2	0	0	0	LOW
1308	neomexicanus	Croton	Euphorbiaceae	seriatus	Pseudatomoscelis	Phylini	Miridae	6296	6292	6156	410	208	465	849	598	1	0.17	1	0	0	0	LOW
1309	breviflorus	Cercocarpus	Rosaceae	albofasciatus	Spanagonicus	Phylini	Miridae	6296	6292	6207	468	376	448	676	813	1	0.12	2	0	0	0	LOW
1310	salicifolia	Baccharis	Asteraceae	basalis	Polymerus	Mirini	Miridae	6296	8151	41124	67932	98	1160	2525	760	1	0.13	1	0	0	0	LOW
1311	montana	Muhlenbergia	Poaceae	parsoni	Chaetofoveolocoris	Stenodemini	Miridae	6296	8158	67708	67709	352	3589	11576	2	1	50.00	47	0	0	0	LOW
1312	leiophylla	Pinus	Pinaceae	comulus	Phytocoris	Mirini	Miridae	6296	8151	36447	67898	62	554	4920	14	1	7.14	6	0	0	0	LOW
1313	discolor	Pinus	Pinaceae	inops	Phytocoris	Mirini	Miridae	6296	8151	36447	37504	62	554	11891	100	1	1.00	1	0	0	0	LOW
1314	rugosa	Quercus	Fagaceae	exiguus	Roburocoris	Phylini	Miridae	6296	6292	7436	7516	68	571	9467	85	1	1.18	1	0	0	1	LOW
1315	castanea	Quercus	Fagaceae	exiguus	Roburocoris	Phylini	Miridae	6296	6292	7436	7516	68	571	1985	85	3	3.53	3	0	0	1	LOW
1316	castanea	Quercus	Fagaceae	maculosus	Roburocoris	Phylini	Miridae	6296	6292	7436	7437	68	571	1985	54	3	5.56	6	0	0	1	LOW
1317	rugosa	Quercus	Fagaceae	peramplus	Roburocoris	Phylini	Miridae	6296	6292	7436	25984	68	571	9467	2	1	50.00	15	0	0	1	LOW
1318	glaucoides	Quercus	Fagaceae	exiguus	Roburocoris	Phylini	Miridae	6296	6292	7436	7516	68	571	2182	85	1	1.18	4	0	0	1	LOW
1319	glaucoides	Quercus	Fagaceae	vigilax	Neoborops	Mirini	Miridae	6296	8151	52835	52836	68	571	2182	32	1	3.13	10	0	0	1	LOW
1320	castanea	Quercus	Fagaceae	vigilax	Neoborops	Mirini	Miridae	6296	8151	52835	52836	68	571	1985	32	1	3.13	5	0	0	1	LOW
1321	bolanyosensis	Quercus	Fagaceae	distinctus	Knightomiris	Mirini	Miridae	6296	8151	67446	67447	68	571	1945	51	1	1.96	2	0	0	1	LOW
1322	devia	Quercus	Fagaceae	exiguus	Roburocoris	Phylini	Miridae	6296	6292	7436	7516	68	571	2083	85	2	2.35	21	0	0	1	LOW
1323	depressipes	Quercus	Fagaceae	exiguus	Roburocoris	Phylini	Miridae	6296	6292	7436	7516	68	571	2081	85	1	1.18	1	0	0	1	LOW
1324	depressipes	Quercus	Fagaceae	peramplus	Roburocoris	Phylini	Miridae	6296	6292	7436	25984	68	571	2081	2	1	50.00	1	0	0	1	LOW
1325	depressipes	Quercus	Fagaceae	vaccinicola	Pygovepres	Phylini	Miridae	6296	6292	6339	6340	68	571	2081	265	1	0.38	1	0	0	1	LOW
1326	viscidiflorus	Chrysothamnus	Asteraceae	albocostatus	Melanotrichus	Orthotylini	Miridae	6296	6291	6029	34913	98	451	963	173	2	1.16	32	0	0	1	MEDIUM_HIGH
1327	viscidiflorus	Chrysothamnus	Asteraceae	coagulatus	Melanotrichus	Orthotylini	Miridae	6296	6291	6029	34915	98	451	963	331	1	0.30	2	0	0	1	LOW
1328	nauseosa	Ericameria	Asteraceae	festiva	Aoplonemella	Orthotylini	Miridae	6296	6291	25997	25998	98	1622	4133	71	1	1.41	42	0	4	0	LOW
1329	pungens	Arctostaphylos	Ericaceae	coagulatus	Melanotrichus	Orthotylini	Miridae	6296	6291	6029	34915	203	416	9251	331	1	0.30	1	0	0	1	LOW
1330	incanum	Parthenium	Asteraceae	albibasis	Scalponotatus	Orthotylini	Miridae	6296	6291	6190	2477	98	543	782	51	5	9.80	41	0	0	0	MEDIUM
1331	microcephala	Gutierrezia	Asteraceae	basalis	Polymerus	Mirini	Miridae	6296	8151	41124	67932	98	493	1340	760	3	0.39	27	0	0	0	LOW
1332	incanum	Parthenium	Asteraceae	chihuahuanae	Phytocoris	Mirini	Miridae	6296	8151	36447	74961	98	543	782	6	1	16.67	11	0	0	0	LOW
1333	microcephala	Gutierrezia	Asteraceae	laevis	Phytocoris	Mirini	Miridae	6296	8151	36447	67529	98	493	1340	59	2	3.39	5	0	0	0	LOW
1334	incanum	Parthenium	Asteraceae	seminotatus	Phytocoris	Mirini	Miridae	6296	8151	36447	75911	98	543	782	2	1	50.00	1	0	0	0	LOW
1335	scordioides	Buddleja	Scrophulariaceae	personatus	Larinocerus	Phylini	Miridae	6296	6292	5979	3893	3	1547	4450	18	1	5.56	42	0	0	0	LOW
1336	trifurca	Ephedra	Ephedraceae	basalis	Polymerus	Mirini	Miridae	6296	8151	41124	67932	64	473	2642	760	1	0.13	1	0	0	0	LOW
1337	trifurca	Ephedra	Ephedraceae	ventralis	Phytocoris	Mirini	Miridae	6296	8151	36447	67778	64	473	2642	50	2	4.00	35	0	0	0	LOW
1338	nauseosa	Ericameria	Asteraceae	simplex	Labopidea	Orthotylini	Miridae	6296	6291	5973	1366	98	1622	4133	83	3	3.61	4	0	0	0	LOW
1339	multiradiata	Baileya	Asteraceae	basalis	Polymerus	Mirini	Miridae	6296	8151	41124	67932	98	1268	4512	760	1	0.13	2	0	0	0	LOW
1340	monosperma	Juniperus	Cupressaceae	mexicana	Bolteria	Mirini	Miridae	6296	8151	37470	74908	63	511	1179	1	1	100.00	1	0	0	0	LOW
1341	trifurca	Ephedra	Ephedraceae	multilineata	Ephedrodoma	Orthotylini	Miridae	6296	6291	5864	1024	64	473	2642	13	3	23.08	10	0	1	0	MEDIUM
1342	pallida	Celtis	Cannabaceae	squamosus	Phytocoris	Mirini	Miridae	6296	8151	36447	67463	133	445	9742	39	1	2.56	1	0	0	0	LOW
1343	hysterophorus	Parthenium	Asteraceae	triangularis	Neocyrtopeltocoris	Hallodapini	Miridae	6296	6287	81794	81795	98	543	5700	96	6	6.25	2	0	0	0	MEDIUM
1344	lutea	Pinus	Pinaceae	tibialis	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4620	62	554	9432	256	2	0.78	3	0	0	0	LOW
1345	deppeana	Juniperus	Cupressaceae	mexicanus	Dichrooscytus	Mirini	Miridae	6296	8151	36459	73486	63	511	6326	1	1	100.00	4	0	0	0	LOW
1346	durifolia	Quercus	Fagaceae	maculosus	Roburocoris	Phylini	Miridae	6296	6292	7436	7437	68	571	2098	54	3	5.56	133	0	2	1	LOW
1347	grisea	Quercus	Fagaceae	exiguus	Roburocoris	Phylini	Miridae	6296	6292	7436	7516	68	571	3877	85	4	4.71	20	0	4	0	MEDIUM
1348	grisea	Quercus	Fagaceae	vigilax	Neoborops	Mirini	Miridae	6296	8151	52835	52836	68	571	3877	32	5	15.63	57	0	0	0	MEDIUM
1349	salignus	Senecio	Asteraceae	distinctus	Knightomiris	Mirini	Miridae	6296	8151	67446	67447	98	589	7833	51	1	1.96	2	0	0	0	LOW
1350	grisea	Quercus	Fagaceae	deraeocoroides	Lygocoris	Mirini	Miridae	6296	8151	39601	67591	68	571	3877	28	4	14.29	3	0	0	0	MEDIUM
1351	durifolia	Quercus	Fagaceae	cochise	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	70187	68	571	2098	12	1	8.33	8	0	8	0	LOW
1352	grisea	Quercus	Fagaceae	maculosus	Roburocoris	Phylini	Miridae	6296	6292	7436	7437	68	571	3877	54	2	3.70	15	0	0	0	LOW
1353	eduardii	Quercus	Fagaceae	maculosus	Roburocoris	Phylini	Miridae	6296	6292	7436	7437	68	571	2100	54	1	1.85	2	0	0	0	LOW
1354	grisea	Quercus	Fagaceae	quercicola	Atractotomus	Phylini	Miridae	6296	6292	5750	2948	68	571	3877	6	1	16.67	1	0	0	0	LOW
1355	eduardii	Quercus	Fagaceae	vigilax	Neoborops	Mirini	Miridae	6296	8151	52835	52836	68	571	2100	32	1	3.13	1	0	0	0	LOW
1356	grisea	Quercus	Fagaceae	quercinus	Phytocoris	Mirini	Miridae	6296	8151	36447	75963	68	571	3877	10	1	10.00	9	0	0	0	LOW
1357	eduardii	Quercus	Fagaceae	bullatus	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	55240	68	571	2100	46	1	2.17	38	0	0	0	LOW
1358	grisea	Quercus	Fagaceae	cochise	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	70187	68	571	3877	12	2	16.67	11	0	0	0	LOW
1359	eduardii	Quercus	Fagaceae	cochise	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	70187	68	571	2100	12	2	16.67	45	0	8	0	LOW
1360	grisea	Quercus	Fagaceae	leviscutatus	Neocapsus	Mirini	Miridae	6296	8151	51255	75452	68	571	3877	43	2	4.65	2	0	0	0	LOW
1361	engelmannii	Pinus	Pinaceae	tibialis	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4620	62	554	9094	256	1	0.39	4	0	0	0	LOW
1362	album	Viscum	Viscaceae	tibialis	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4620	47	1838	8572	256	1	0.39	3	0	0	0	LOW
1363	leiophylla	Pinus	Pinaceae	tibialis	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4620	62	554	4920	256	1	0.39	4	0	0	0	LOW
1364	castanea	Quercus	Fagaceae	jalisco	Atractotomus	Phylini	Miridae	6296	6292	5750	2921	68	571	1985	2	2	100.00	1	0	0	0	LOW
1365	pyramidata	Vitex	Lamiaceae	mexicanus	Reuteroscopus	Phylini	Miridae	6296	6292	6175	5129	264	4570	2479	18	2	11.11	3	0	0	0	LOW
1366	philadelphica	Physalis	Solanaceae	diffusus	Reuteroscopus	Phylini	Miridae	6296	6292	6175	5109	9	4374	5079	14	1	7.14	1	0	0	0	LOW
1367	aconitifolia	Jatropha	Euphorbiaceae	semirasa	Falconia	Orthotylini	Miridae	6296	6291	5882	1062	208	4370	5394	2	1	50.00	1	0	0	0	LOW
1368	rhododactyla	Mimosa	Fabaceae	schaffneri	Oaxacacoris	Orthotylini	Miridae	6296	6291	6069	1733	211	1265	1361	3	1	33.33	4	0	0	0	LOW
1369	pungens	Jacquinia	Primulaceae	michoacanus	Carvalhoisca	Orthotylini	Miridae	6296	6291	5798	698	361	1679	9777	2	1	50.00	4	0	0	0	LOW
1370	rhododactyla	Mimosa	Fabaceae	pueblensis	Oaxacacoris	Orthotylini	Miridae	6296	6291	6069	1732	211	1265	1361	7	1	14.29	2	0	0	0	LOW
1371	discolor	Datura	Solanaceae	dreisbachi	Reuteroscopus	Phylini	Miridae	6296	6292	6175	5111	9	5056	8628	6	4	66.67	1	0	0	0	MEDIUM
1372	adenophorum	Agastache	Lamiaceae	mexicanus	Reuteroscopus	Phylini	Miridae	6296	6292	6175	5129	264	402	5075	18	2	11.11	1	0	0	0	LOW
1373	adenophorum	Eupatorium	Asteraceae	burkei	Paraproba	Orthotylini	Miridae	6296	6291	6105	2173	98	479	9108	4	3	75.00	1	0	0	0	MEDIUM
1374	adenophorum	Eupatorium	Asteraceae	fasciata	Paraproba	Orthotylini	Miridae	6296	6291	6105	2180	98	479	9108	15	1	6.67	1	0	0	0	LOW
1375	polymorpha	Quercus	Fagaceae	maculosus	Roburocoris	Phylini	Miridae	6296	6292	7436	7437	68	571	1183	54	2	3.70	5	0	0	1	LOW
1376	urticifolia	Lantana	Verbenaceae	chillcotti	Reuteroscopus	Phylini	Miridae	6296	6292	6175	5103	49	4439	8760	6	1	16.67	2	0	0	0	LOW
1377	confertus	Baccharis	Asteraceae	kerzhneri	Izyacapsus	Orthotylini	Miridae	6296	6291	35353	35354	98	1160	2023	11	2	18.18	1	0	0	0	LOW
1378	microlepis	Quercus	Fagaceae	guttulosus	Hamatophylus	Phylini	Miridae	6296	6292	6323	6324	68	571	1177	188	1	0.53	21	0	0	0	LOW
1379	virginianus	Quercus	Fagaceae	guttulosus	Hamatophylus	Phylini	Miridae	6296	6292	6323	6324	68	571	1178	188	4	2.13	27	0	0	0	MEDIUM
1380	rysophylla	Quercus	Fagaceae	guttulosus	Hamatophylus	Phylini	Miridae	6296	6292	6323	6324	68	571	1180	188	1	0.53	2	0	0	0	LOW
1381	microlepis	Quercus	Fagaceae	quercicola	Atractotomus	Phylini	Miridae	6296	6292	5750	2948	68	571	1177	6	1	16.67	19	0	0	0	LOW
1382	microlepis	Quercus	Fagaceae	cochise	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	70187	68	571	1177	12	1	8.33	1	0	1	0	LOW
1383	microlepis	Quercus	Fagaceae	cuneatus	Neocapsus	Mirini	Miridae	6296	8151	51255	75450	68	571	1177	2	1	50.00	1	0	0	0	LOW
1384	rysophylla	Quercus	Fagaceae	cuneatus	Neocapsus	Mirini	Miridae	6296	8151	51255	75450	68	571	1180	2	1	50.00	12	0	0	0	LOW
1385	polymorpha	Quercus	Fagaceae	guttulosus	Hamatophylus	Phylini	Miridae	6296	6292	6323	6324	68	571	1183	188	2	1.06	12	0	0	0	LOW
1386	polymorpha	Quercus	Fagaceae	polymorphae	Atractotomus	Phylini	Miridae	6296	6292	5750	2943	68	571	1183	2	1	50.00	3	0	0	0	LOW
1387	polymorpha	Quercus	Fagaceae	quercicola	Atractotomus	Phylini	Miridae	6296	6292	5750	2948	68	571	1183	6	1	16.67	5	0	0	0	LOW
1388	polymorpha	Quercus	Fagaceae	schaffneri	Atractotomus	Phylini	Miridae	6296	6292	5750	2956	68	571	1183	2	2	100.00	4	0	0	0	LOW
1389	laeta	Quercus	Fagaceae	maculosus	Roburocoris	Phylini	Miridae	6296	6292	7436	7437	68	571	8119	54	1	1.85	3	0	0	0	LOW
1390	grandis	Quercus	Fagaceae	iturbide	Atractotomus	Phylini	Miridae	6296	6292	5750	2920	68	571	9465	2	1	50.00	2	0	0	0	LOW
1391	parvifolia	Ceiba	Malvaceae	zapotecas	Jornandes	Orthotylini	Miridae	6296	6291	5953	6827	286	3614	2414	3	2	66.67	6	0	0	0	LOW
1392	mexicana	Recchia	Simaroubaceae	lynnae	Jornandes	Orthotylini	Miridae	6296	6291	5953	6817	6	3615	9808	4	3	75.00	28	0	0	0	MEDIUM
1393	alamosanus	Croton	Euphorbiaceae	crotoni	Jornandes	Orthotylini	Miridae	6296	6291	5953	6813	208	465	4248	8	1	12.50	21	0	0	0	LOW
1394	seleriana	Jacquinia	Primulaceae	jacquiniae	Carvalhoisca	Orthotylini	Miridae	6296	6291	5798	697	361	1679	4464	2	1	50.00	6	0	0	0	LOW
1395	murucoides	Ipomoea	Convolvulaceae	sagittarius	Ficinus	Orthotylini	Miridae	6296	6291	5887	1075	161	3621	3622	33	3	9.09	29	0	0	0	LOW
1396	walcotiana	Ipomoea	Convolvulaceae	genetivus	Jornandes	Orthotylini	Miridae	6296	6291	5953	34237	161	3621	4565	85	4	4.71	19	0	0	0	MEDIUM
1397	tomentosa	Montanoa	Asteraceae	genetivus	Jornandes	Orthotylini	Miridae	6296	6291	5953	34237	98	1727	8971	85	1	1.18	9	0	0	0	LOW
1398	communis	Ricinus	Euphorbiaceae	seriatus	Pseudatomoscelis	Phylini	Miridae	6296	6292	6156	410	208	6566	9472	598	1	0.17	2	0	0	0	LOW
1399	bolleanum	Phoradendron	Santalaceae	tigris	Viscacoris	Phylini	Miridae	6296	6292	7830	8208	384	551	3943	10	1	10.00	47	0	0	0	LOW
1400	cochliacantha	Acacia	Fabaceae	carvalhoi	Pilophoropsita	Ceratocapsini	Miridae	6296	34068	35429	35430	211	396	5571	9	2	22.22	16	0	0	0	LOW
1401	cochliacantha	Acacia	Fabaceae	cunealis	Pilophoropsis	Ceratocapsini	Miridae	6296	34068	84131	84829	211	396	5571	2	1	50.00	1	0	0	0	LOW
1402	parvifolia	Ceiba	Malvaceae	ceibae	Jornandes	Orthotylini	Miridae	6296	6291	5953	6816	286	3614	2414	4	1	25.00	68	0	0	0	LOW
1403	submoniliformis	Bursera	Burseraceae	burserae	Jornandes	Orthotylini	Miridae	6296	6291	5953	6818	121	435	3686	7	2	28.57	20	0	0	0	LOW
1404	tomentosa	Montanoa	Asteraceae	knighti	Lopidella	Orthotylini	Miridae	6296	6291	6003	1555	98	1727	8971	25	2	8.00	4	0	0	0	LOW
1405	nervosus	Calliandropsis	Fabaceae	tehuacanensis	Jornandes	Orthotylini	Miridae	6296	6291	5953	6815	211	12023	12024	3	2	66.67	35	0	0	0	LOW
1406	salicifolius	Barkleyanthus	Asteraceae	maculosus	Roburocoris	Phylini	Miridae	6296	6292	7436	7437	98	1531	2526	54	2	3.70	12	0	0	1	LOW
1407	salicifolius	Barkleyanthus	Asteraceae	mexicanus	Lygus	Mirini	Miridae	6296	8151	8152	79512	98	1531	2526	59	1	1.69	1	0	0	1	LOW
1408	obtusata	Quercus	Fagaceae	maculosus	Roburocoris	Phylini	Miridae	6296	6292	7436	7437	68	571	2388	54	1	1.85	1	0	0	1	LOW
1409	dentata	Viguiera	Asteraceae	argenteoides	Slaterocoris	Orthotylini	Miridae	6296	6291	6200	6391	98	622	9529	12	1	8.33	9	0	0	0	LOW
1410	linearis	Chilopsis	Bignoniaceae	rubrocuneatus	Izyacapsus	Orthotylini	Miridae	6296	6291	35353	35356	110	3891	8676	6	1	16.67	1	0	0	0	LOW
1411	sideroxyla	Quercus	Fagaceae	guttulosus	Hamatophylus	Phylini	Miridae	6296	6292	6323	6324	68	571	1184	188	1	0.53	8	0	0	0	LOW
1412	sideroxyla	Quercus	Fagaceae	quercicola	Atractotomus	Phylini	Miridae	6296	6292	5750	2948	68	571	1184	6	1	16.67	1	0	0	0	LOW
1413	wrightii	Buddleja	Scrophulariaceae	albicornis	Josephinus	Orthotylini	Miridae	6296	6291	32832	34233	3	1547	2688	14	3	21.43	23	0	0	0	MEDIUM
1414	incanum	Parthenium	Asteraceae	albipes	Jornandes	Orthotylini	Miridae	6296	6291	5953	34236	98	543	782	6	1	16.67	2	0	0	0	LOW
1415	scytophylla	Quercus	Fagaceae	maculosus	Roburocoris	Phylini	Miridae	6296	6292	7436	7437	68	571	3878	54	1	1.85	6	0	0	0	LOW
1416	juliflora	Prosopis	Fabaceae	vigilax	Apachemiris	Orthotylini	Miridae	6296	6291	5735	619	211	565	792	16	1	6.25	1	0	0	0	LOW
1417	flaccida	Juniperus	Cupressaceae	flavescens	Dichrooscytus	Mirini	Miridae	6296	8151	36459	73472	63	511	2146	73	1	1.37	2	0	0	1	LOW
1418	tinifolia	Ehretia	Boraginaceae	semipictus	Dagbertus	Mirini	Miridae	6296	8151	52659	52787	113	1609	8970	13	1	7.69	2	0	0	1	LOW
1419	emoryi	Quercus	Fagaceae	maculosus	Roburocoris	Phylini	Miridae	6296	6292	7436	7437	68	571	1283	54	4	7.41	106	0	0	0	MEDIUM
1420	emoryi	Quercus	Fagaceae	exiguus	Roburocoris	Phylini	Miridae	6296	6292	7436	7516	68	571	1283	85	2	2.35	4	0	0	0	LOW
1421	canbyi	Quercus	Fagaceae	maculosus	Roburocoris	Phylini	Miridae	6296	6292	7436	7437	68	571	3875	54	1	1.85	2	0	0	0	LOW
1422	canbyi	Quercus	Fagaceae	iturbide	Atractotomus	Phylini	Miridae	6296	6292	5750	2920	68	571	3875	2	1	50.00	1	0	0	0	LOW
1423	polymorpha	Quercus	Fagaceae	iturbide	Atractotomus	Phylini	Miridae	6296	6292	5750	2920	68	571	1183	2	1	50.00	1	0	0	0	LOW
1424	canbyi	Quercus	Fagaceae	cuneatus	Neocapsus	Mirini	Miridae	6296	8151	51255	75450	68	571	3875	2	1	50.00	77	0	0	0	LOW
1425	camara	Lantana	Verbenaceae	antennatus	Reuteroscopus	Phylini	Miridae	6296	6292	6175	5091	49	4439	5050	4	1	25.00	2	0	0	0	LOW
1426	camara	Lantana	Verbenaceae	ornatus	Reuteroscopus	Phylini	Miridae	6296	6292	6175	5135	49	4439	5050	599	1	0.17	1	0	0	0	LOW
