id	h_species	h_genus	h_family	i_species	i_genus	i_tribe	i_family	i_family_id	i_tribe_id	i_genus_id	i_species_id	h_family_id	h_genus_id	h_species_id	coll_total_i	coll_number_same_h	coll_percent	h_n_specimens	i_j_h_col_event	i_j_same_col	h_voucher	rel_confidence
838	greggii	Ceanothus	Rhamnaceae	ursinus	Pycnocoris	Mirini	Miridae	6296	8151	40265	40266	373	444	764	39	5	12.82	17	0	0	0	MEDIUM
839	greggii	Ceanothus	Rhamnaceae	gracilentus	Polymerus	Mirini	Miridae	6296	8151	41124	69880	373	444	764	11	1	9.09	1	0	0	0	LOW
840	greggii	Ceanothus	Rhamnaceae	fulgidus	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	37486	373	444	764	138	2	1.45	1	0	0	0	LOW
841	greggii	Ceanothus	Rhamnaceae	silvosa	Irbisia	Mirini	Miridae	6296	8151	36462	40261	373	444	764	206	4	1.94	6	0	0	0	LOW
842	montana	Pickeringia	Fabaceae	ursinus	Pycnocoris	Mirini	Miridae	6296	8151	40265	40266	211	14510	14511	39	1	2.56	1	0	0	0	LOW
843	tridentata	Larrea	Zygophyllaceae	puberus	Pseudopsallus	Orthotylini	Miridae	6296	6291	6165	2387	60	517	9380	149	1	0.67	2	0	0	0	LOW
844	chrysolepis	Quercus	Fagaceae	brachycera	Irbisia	Mirini	Miridae	6296	8151	36462	37474	68	571	698	303	1	0.33	1	0	0	0	LOW
845	cernua	Nassella	Poaceae	brachycera	Irbisia	Mirini	Miridae	6296	8151	36462	37474	352	17586	17587	303	1	0.33	17	0	0	0	LOW
846	californica	Juniperus	Cupressaceae	longirostris	Dichrooscytus	Mirini	Miridae	6296	8151	36459	73452	63	511	9995	63	6	9.52	70	0	0	3	MEDIUM_HIGH
847	tessellata	Amsinckia	Boraginaceae	consors	Hoplomachidea	Phylini	Miridae	6296	6292	5930	3816	113	410	13261	325	3	0.92	44	0	0	0	LOW
848	laciniata	Bahiopsis	Asteraceae	consors	Hoplomachidea	Phylini	Miridae	6296	6292	5930	3816	98	17519	17520	325	1	0.31	1	0	0	0	LOW
849	occidentalis	Allenrolfea	Chenopodiaceae	pictipes	Megalopsallus	Phylini	Miridae	6296	6292	6027	15	149	404	8709	79	1	1.27	2	0	0	0	LOW
850	andersonii	Lycium	Solanaceae	loretoensis	Phytocoris	Mirini	Miridae	6296	8151	36447	87039	9	528	8579	1	1	100.00	3	0	0	0	LOW
851	roemeriana	Acacia	Fabaceae	baja	Ramentomiris	Orthotylini	Miridae	6296	6291	6170	2399	211	396	9230	6	1	16.67	1	0	0	0	LOW
852	breviflorus	Cercocarpus	Rosaceae	paracarneatus	Oligotylus	Phylini	Miridae	6296	6292	6073	501	376	448	676	19	4	21.05	5	0	0	0	MEDIUM
853	breviflorus	Cercocarpus	Rosaceae	cercocarpicola	Oligotylus	Phylini	Miridae	6296	6292	6073	389	376	448	676	84	2	2.38	2	0	0	0	LOW
854	neomexicanus	Croton	Euphorbiaceae	seriatus	Pseudatomoscelis	Phylini	Miridae	6296	6292	6156	410	208	465	849	598	1	0.17	1	0	0	0	LOW
855	breviflorus	Cercocarpus	Rosaceae	albofasciatus	Spanagonicus	Phylini	Miridae	6296	6292	6207	468	376	448	676	823	1	0.12	2	0	0	0	LOW
856	salicifolia	Baccharis	Asteraceae	basalis	Polymerus	Mirini	Miridae	6296	8151	41124	67932	98	1160	2525	760	1	0.13	1	0	0	0	LOW
857	montana	Muhlenbergia	Poaceae	parsoni	Chaetofoveolocoris	Stenodemini	Miridae	6296	8158	67708	67709	352	3589	11576	2	1	50.00	47	0	0	0	LOW
858	leiophylla	Pinus	Pinaceae	comulus	Phytocoris	Mirini	Miridae	6296	8151	36447	67898	62	554	4920	14	1	7.14	6	0	0	0	LOW
859	cembroides	Pinus	Pinaceae	inops	Phytocoris	Mirini	Miridae	6296	8151	36447	37504	62	554	695	113	1	0.88	1	0	0	0	LOW
860	rugosa	Quercus	Fagaceae	exiguus	Roburocoris	Phylini	Miridae	6296	6292	7436	7516	68	571	9467	85	1	1.18	1	0	0	1	LOW
861	castanea	Quercus	Fagaceae	exiguus	Roburocoris	Phylini	Miridae	6296	6292	7436	7516	68	571	1985	85	3	3.53	3	0	0	1	LOW
862	castanea	Quercus	Fagaceae	maculosus	Roburocoris	Phylini	Miridae	6296	6292	7436	7437	68	571	1985	54	3	5.56	6	0	0	1	LOW
863	rugosa	Quercus	Fagaceae	peramplus	Roburocoris	Phylini	Miridae	6296	6292	7436	25984	68	571	9467	2	1	50.00	15	0	0	1	LOW
864	glaucoides	Quercus	Fagaceae	exiguus	Roburocoris	Phylini	Miridae	6296	6292	7436	7516	68	571	2182	85	1	1.18	4	0	0	1	LOW
865	glaucoides	Quercus	Fagaceae	vigilax	Neoborops	Mirini	Miridae	6296	8151	52835	52836	68	571	2182	32	1	3.13	10	0	0	1	LOW
866	castanea	Quercus	Fagaceae	vigilax	Neoborops	Mirini	Miridae	6296	8151	52835	52836	68	571	1985	32	1	3.13	5	0	0	1	LOW
867	viminea	Quercus	Fagaceae	distinctus	Knightomiris	Mirini	Miridae	6296	8151	67446	67447	68	571	1945	51	1	1.96	2	0	0	1	LOW
868	devia	Quercus	Fagaceae	exiguus	Roburocoris	Phylini	Miridae	6296	6292	7436	7516	68	571	2083	85	2	2.35	21	0	0	1	LOW
869	depressipes	Quercus	Fagaceae	exiguus	Roburocoris	Phylini	Miridae	6296	6292	7436	7516	68	571	2081	85	1	1.18	1	0	0	1	LOW
870	depressipes	Quercus	Fagaceae	peramplus	Roburocoris	Phylini	Miridae	6296	6292	7436	25984	68	571	2081	2	1	50.00	1	0	0	1	LOW
871	depressipes	Quercus	Fagaceae	vaccinicola	Pygovepres	Phylini	Miridae	6296	6292	6339	6340	68	571	2081	265	1	0.38	1	0	0	1	LOW
872	viscidiflorus	Chrysothamnus	Asteraceae	albocostatus	Orthotylus	Orthotylini	Miridae	6296	6291	6088	1793	98	451	963	173	2	1.16	32	0	0	1	MEDIUM_HIGH
873	viscidiflorus	Chrysothamnus	Asteraceae	coagulatus	Orthotylus	Orthotylini	Miridae	6296	6291	6088	1857	98	451	963	359	1	0.28	2	0	0	1	LOW
874	nauseosa	Ericameria	Asteraceae	festiva	Aoplonemella	Orthotylini	Miridae	6296	6291	25997	25998	98	1622	4133	71	1	1.41	42	0	4	0	LOW
875	pungens	Arctostaphylos	Ericaceae	coagulatus	Orthotylus	Orthotylini	Miridae	6296	6291	6088	1857	203	416	9251	359	1	0.28	1	0	0	1	LOW
876	incanum	Parthenium	Asteraceae	albibasis	Scalponotatus	Orthotylini	Miridae	6296	6291	6190	2477	98	543	782	51	5	9.80	41	0	0	0	MEDIUM
877	microcephala	Gutierrezia	Asteraceae	basalis	Polymerus	Mirini	Miridae	6296	8151	41124	67932	98	493	1340	760	3	0.39	27	0	0	0	LOW
878	incanum	Parthenium	Asteraceae	chihuahuanae	Phytocoris	Mirini	Miridae	6296	8151	36447	74961	98	543	782	6	1	16.67	11	0	0	0	LOW
879	microcephala	Gutierrezia	Asteraceae	laevis	Phytocoris	Mirini	Miridae	6296	8151	36447	67529	98	493	1340	59	2	3.39	5	0	0	0	LOW
880	incanum	Parthenium	Asteraceae	seminotatus	Phytocoris	Mirini	Miridae	6296	8151	36447	75911	98	543	782	6	1	16.67	1	0	0	0	LOW
881	scordioides	Buddleja	Scrophulariaceae	personatus	Larinocerus	Phylini	Miridae	6296	6292	5979	3893	3	1547	4450	18	1	5.56	42	0	0	0	LOW
882	trifurca	Ephedra	Ephedraceae	basalis	Polymerus	Mirini	Miridae	6296	8151	41124	67932	64	473	2642	760	1	0.13	1	0	0	0	LOW
883	trifurca	Ephedra	Ephedraceae	ventralis	Phytocoris	Mirini	Miridae	6296	8151	36447	67778	64	473	2642	50	2	4.00	35	0	0	0	LOW
884	nauseosa	Ericameria	Asteraceae	simplex	Labopidea	Orthotylini	Miridae	6296	6291	5973	1366	98	1622	4133	83	3	3.61	4	0	0	0	LOW
885	multiradiata	Baileya	Asteraceae	basalis	Polymerus	Mirini	Miridae	6296	8151	41124	67932	98	1268	4512	760	1	0.13	2	0	0	0	LOW
886	monosperma	Juniperus	Cupressaceae	mexicana	Bolteria	Mirini	Miridae	6296	8151	37470	74908	63	511	1179	1	1	100.00	1	0	0	0	LOW
887	trifurca	Ephedra	Ephedraceae	multilineata	Ephedrodoma	Orthotylini	Miridae	6296	6291	5864	1024	64	473	2642	13	3	23.08	10	0	1	0	MEDIUM
888	ehrenbergiana	Celtis	Cannabaceae	squamosus	Phytocoris	Mirini	Miridae	6296	8151	36447	67463	133	445	6156	46	1	2.17	1	0	0	0	LOW
889	hysterophorus	Parthenium	Asteraceae	triangularis	Neocyrtopeltocoris	Hallodapini	Miridae	6296	6287	81794	81795	98	543	5700	96	6	6.25	2	0	0	0	MEDIUM
890	lutea	Pinus	Pinaceae	tibialis	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4620	62	554	9432	256	2	0.78	3	0	0	0	LOW
891	deppeana	Juniperus	Cupressaceae	mexicanus	Dichrooscytus	Mirini	Miridae	6296	8151	36459	73486	63	511	6326	1	1	100.00	4	0	0	0	LOW
892	durifolia	Quercus	Fagaceae	maculosus	Roburocoris	Phylini	Miridae	6296	6292	7436	7437	68	571	2098	54	3	5.56	133	0	2	1	LOW
893	grisea	Quercus	Fagaceae	exiguus	Roburocoris	Phylini	Miridae	6296	6292	7436	7516	68	571	3877	85	4	4.71	20	0	4	0	MEDIUM
894	grisea	Quercus	Fagaceae	vigilax	Neoborops	Mirini	Miridae	6296	8151	52835	52836	68	571	3877	32	5	15.63	57	0	0	0	MEDIUM
895	salicifolius	Barkleyanthus	Asteraceae	distinctus	Knightomiris	Mirini	Miridae	6296	8151	67446	67447	98	1531	2526	51	1	1.96	2	0	0	0	LOW
896	grisea	Quercus	Fagaceae	deraeocoroides	Lygocoris	Mirini	Miridae	6296	8151	39601	67591	68	571	3877	28	4	14.29	3	0	0	0	MEDIUM
897	durifolia	Quercus	Fagaceae	cochise	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	70187	68	571	2098	12	1	8.33	8	0	8	0	LOW
898	grisea	Quercus	Fagaceae	maculosus	Roburocoris	Phylini	Miridae	6296	6292	7436	7437	68	571	3877	54	2	3.70	15	0	0	0	LOW
899	eduardii	Quercus	Fagaceae	maculosus	Roburocoris	Phylini	Miridae	6296	6292	7436	7437	68	571	2100	54	1	1.85	2	0	0	0	LOW
900	grisea	Quercus	Fagaceae	quercicola	Atractotomus	Phylini	Miridae	6296	6292	5750	2948	68	571	3877	6	1	16.67	1	0	0	0	LOW
901	eduardii	Quercus	Fagaceae	vigilax	Neoborops	Mirini	Miridae	6296	8151	52835	52836	68	571	2100	32	1	3.13	1	0	0	0	LOW
902	grisea	Quercus	Fagaceae	quercinus	Phytocoris	Mirini	Miridae	6296	8151	36447	75963	68	571	3877	10	1	10.00	9	0	0	0	LOW
903	eduardii	Quercus	Fagaceae	bullatus	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	55240	68	571	2100	46	1	2.17	38	0	0	0	LOW
904	grisea	Quercus	Fagaceae	cochise	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	70187	68	571	3877	12	2	16.67	11	0	0	0	LOW
905	eduardii	Quercus	Fagaceae	cochise	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	70187	68	571	2100	12	2	16.67	45	0	8	0	LOW
906	grisea	Quercus	Fagaceae	leviscutatus	Neocapsus	Mirini	Miridae	6296	8151	51255	75452	68	571	3877	43	2	4.65	2	0	0	0	LOW
907	engelmannii	Pinus	Pinaceae	tibialis	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4620	62	554	9094	256	1	0.39	4	0	0	0	LOW
908	album	Viscum	Viscaceae	tibialis	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4620	47	1838	8572	256	1	0.39	3	0	0	0	LOW
909	leiophylla	Pinus	Pinaceae	tibialis	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4620	62	554	4920	256	1	0.39	4	0	0	0	LOW
910	castanea	Quercus	Fagaceae	jalisco	Atractotomus	Phylini	Miridae	6296	6292	5750	2921	68	571	1985	2	2	100.00	1	0	0	0	LOW
911	pyramidata	Vitex	Lamiaceae	mexicanus	Reuteroscopus	Phylini	Miridae	6296	6292	6175	5129	264	4570	2479	18	2	11.11	3	0	0	0	LOW
912	philadelphica	Physalis	Solanaceae	diffusus	Reuteroscopus	Phylini	Miridae	6296	6292	6175	5109	9	4374	5079	14	1	7.14	1	0	0	0	LOW
913	aconitifolius	Cnidoscolus	Euphorbiaceae	semirasa	Falconia	Orthotylini	Miridae	6296	6291	5882	1062	208	6260	17535	2	1	50.00	1	0	0	0	LOW
914	rhododactyla	Mimosa	Fabaceae	schaffneri	Oaxacacoris	Orthotylini	Miridae	6296	6291	6069	1733	211	1265	1361	3	1	33.33	4	0	0	0	LOW
915	macrocarpa	Bonellia	Primulaceae	michoacanus	Carvalhoisca	Orthotylini	Miridae	6296	6291	5798	698	361	17597	17598	2	1	50.00	4	0	0	0	LOW
916	rhododactyla	Mimosa	Fabaceae	pueblensis	Oaxacacoris	Orthotylini	Miridae	6296	6291	6069	1732	211	1265	1361	7	1	14.29	2	0	0	0	LOW
917	discolor	Datura	Solanaceae	dreisbachi	Reuteroscopus	Phylini	Miridae	6296	6292	6175	5111	9	5056	8628	6	4	66.67	1	0	0	0	MEDIUM
918	adenophorum	Agastache	Lamiaceae	mexicanus	Reuteroscopus	Phylini	Miridae	6296	6292	6175	5129	264	402	5075	18	2	11.11	1	0	0	0	LOW
919	adenophora	Ageratina	Asteraceae	burkei	Paraproba	Orthotylini	Miridae	6296	6291	6105	2173	98	14778	17507	4	3	75.00	1	0	0	0	MEDIUM
920	adenophora	Ageratina	Asteraceae	fasciata	Paraproba	Orthotylini	Miridae	6296	6291	6105	2180	98	14778	17507	15	1	6.67	1	0	0	0	LOW
921	polymorpha	Quercus	Fagaceae	maculosus	Roburocoris	Phylini	Miridae	6296	6292	7436	7437	68	571	1183	54	2	3.70	5	0	0	1	LOW
922	camara	Lantana	Verbenaceae	chillcotti	Reuteroscopus	Phylini	Miridae	6296	6292	6175	5103	49	4439	5050	6	1	16.67	2	0	0	0	LOW
923	confertus	Baccharis	Asteraceae	kerzhneri	Izyacapsus	Orthotylini	Miridae	6296	6291	35353	35354	98	1160	2023	11	2	18.18	1	0	0	0	LOW
924	lanuginosa	Quercus	Fagaceae	guttulosus	Hamatophylus	Phylini	Miridae	6296	6292	6323	6324	68	571	17543	188	1	0.53	21	0	0	0	LOW
925	virginianus	Quercus	Fagaceae	guttulosus	Hamatophylus	Phylini	Miridae	6296	6292	6323	6324	68	571	1178	188	4	2.13	27	0	0	0	MEDIUM
926	rysophylla	Quercus	Fagaceae	guttulosus	Hamatophylus	Phylini	Miridae	6296	6292	6323	6324	68	571	1180	188	1	0.53	2	0	0	0	LOW
927	lanuginosa	Quercus	Fagaceae	quercicola	Atractotomus	Phylini	Miridae	6296	6292	5750	2948	68	571	17543	6	1	16.67	19	0	0	0	LOW
928	lanuginosa	Quercus	Fagaceae	cochise	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	70187	68	571	17543	12	1	8.33	1	0	1	0	LOW
929	lanuginosa	Quercus	Fagaceae	cuneatus	Neocapsus	Mirini	Miridae	6296	8151	51255	75450	68	571	17543	2	1	50.00	1	0	0	0	LOW
930	rysophylla	Quercus	Fagaceae	cuneatus	Neocapsus	Mirini	Miridae	6296	8151	51255	75450	68	571	1180	2	1	50.00	12	0	0	0	LOW
931	polymorpha	Quercus	Fagaceae	guttulosus	Hamatophylus	Phylini	Miridae	6296	6292	6323	6324	68	571	1183	188	2	1.06	12	0	0	0	LOW
932	polymorpha	Quercus	Fagaceae	polymorphae	Atractotomus	Phylini	Miridae	6296	6292	5750	2943	68	571	1183	2	1	50.00	3	0	0	0	LOW
933	polymorpha	Quercus	Fagaceae	quercicola	Atractotomus	Phylini	Miridae	6296	6292	5750	2948	68	571	1183	6	1	16.67	5	0	0	0	LOW
934	polymorpha	Quercus	Fagaceae	schaffneri	Atractotomus	Phylini	Miridae	6296	6292	5750	2956	68	571	1183	2	2	100.00	4	0	0	0	LOW
935	laeta	Quercus	Fagaceae	maculosus	Roburocoris	Phylini	Miridae	6296	6292	7436	7437	68	571	8119	54	1	1.85	3	0	0	0	LOW
936	skinneri	Quercus	Fagaceae	iturbide	Atractotomus	Phylini	Miridae	6296	6292	5750	2920	68	571	9465	2	1	50.00	2	0	0	0	LOW
937	parvifolia	Ceiba	Malvaceae	zapotecas	Jornandes	Orthotylini	Miridae	6296	6291	5953	6827	286	3614	2414	3	2	66.67	6	0	0	0	LOW
938	mexicana	Recchia	Simaroubaceae	lynnae	Jornandes	Orthotylini	Miridae	6296	6291	5953	6817	6	3615	9808	4	3	75.00	28	0	0	0	MEDIUM
939	alamosanus	Croton	Euphorbiaceae	crotoni	Jornandes	Orthotylini	Miridae	6296	6291	5953	6813	208	465	4248	8	1	12.50	21	0	0	0	LOW
940	seleriana	Bonellia	Primulaceae	jacquiniae	Carvalhoisca	Orthotylini	Miridae	6296	6291	5798	697	361	17597	17600	2	1	50.00	6	0	0	0	LOW
941	murucoides	Ipomoea	Convolvulaceae	sagittarius	Ficinus	Orthotylini	Miridae	6296	6291	5887	1075	161	3621	3622	33	3	9.09	29	0	0	0	LOW
942	walcotiana	Ipomoea	Convolvulaceae	genetivus	Jornandes	Orthotylini	Miridae	6296	6291	5953	34237	161	3621	4565	85	4	4.71	19	0	0	0	MEDIUM
943	tomentosa	Montanoa	Asteraceae	genetivus	Jornandes	Orthotylini	Miridae	6296	6291	5953	34237	98	1727	8971	85	1	1.18	9	0	0	0	LOW
944	communis	Ricinus	Euphorbiaceae	seriatus	Pseudatomoscelis	Phylini	Miridae	6296	6292	6156	410	208	6566	9472	598	1	0.17	2	0	0	0	LOW
945	bolleanum	Phoradendron	Santalaceae	tigris	Viscacoris	Phylini	Miridae	6296	6292	7830	8208	384	551	3943	10	1	10.00	47	0	0	0	LOW
946	cochliacantha	Acacia	Fabaceae	carvalhoi	Pilophoropsita	Ceratocapsini	Miridae	6296	34068	35429	35430	211	396	5571	9	2	22.22	16	0	0	0	LOW
947	cochliacantha	Acacia	Fabaceae	cunealis	Pilophoropsis	Ceratocapsini	Miridae	6296	34068	84131	84829	211	396	5571	2	1	50.00	1	0	0	0	LOW
948	parvifolia	Ceiba	Malvaceae	ceibae	Jornandes	Orthotylini	Miridae	6296	6291	5953	6816	286	3614	2414	4	1	25.00	68	0	0	0	LOW
949	submoniliformis	Bursera	Burseraceae	burserae	Jornandes	Orthotylini	Miridae	6296	6291	5953	6818	121	435	3686	7	2	28.57	20	0	0	0	LOW
950	tomentosa	Montanoa	Asteraceae	knighti	Lopidella	Orthotylini	Miridae	6296	6291	6003	1555	98	1727	8971	25	2	8.00	4	0	0	0	LOW
951	nervosus	Calliandropsis	Fabaceae	tehuacanensis	Jornandes	Orthotylini	Miridae	6296	6291	5953	6815	211	12023	12024	3	2	66.67	35	0	0	0	LOW
952	salicifolius	Barkleyanthus	Asteraceae	maculosus	Roburocoris	Phylini	Miridae	6296	6292	7436	7437	98	1531	2526	54	2	3.70	12	0	0	1	LOW
953	salicifolius	Barkleyanthus	Asteraceae	mexicanus	Lygus	Mirini	Miridae	6296	8151	8152	79512	98	1531	2526	59	1	1.69	1	0	0	1	LOW
954	obtusata	Quercus	Fagaceae	maculosus	Roburocoris	Phylini	Miridae	6296	6292	7436	7437	68	571	2388	54	1	1.85	1	0	0	1	LOW
955	dentata	Viguiera	Asteraceae	argenteoides	Slaterocoris	Orthotylini	Miridae	6296	6291	6200	6391	98	622	9529	12	1	8.33	9	0	0	0	LOW
956	linearis	Chilopsis	Bignoniaceae	rubrocuneatus	Izyacapsus	Orthotylini	Miridae	6296	6291	35353	35356	110	3891	8676	6	1	16.67	1	0	0	0	LOW
957	sideroxyla	Quercus	Fagaceae	guttulosus	Hamatophylus	Phylini	Miridae	6296	6292	6323	6324	68	571	1184	188	1	0.53	8	0	0	0	LOW
958	sideroxyla	Quercus	Fagaceae	quercicola	Atractotomus	Phylini	Miridae	6296	6292	5750	2948	68	571	1184	6	1	16.67	1	0	0	0	LOW
959	wrightii	Buddleja	Scrophulariaceae	albicornis	Josephinus	Orthotylini	Miridae	6296	6291	32832	34233	3	1547	2688	14	3	21.43	23	0	0	0	MEDIUM
960	incanum	Parthenium	Asteraceae	albipes	Jornandes	Orthotylini	Miridae	6296	6291	5953	34236	98	543	782	6	1	16.67	2	0	0	0	LOW
961	scytophylla	Quercus	Fagaceae	maculosus	Roburocoris	Phylini	Miridae	6296	6292	7436	7437	68	571	3878	54	1	1.85	6	0	0	0	LOW
962	juliflora	Prosopis	Fabaceae	vigilax	Apachemiris	Orthotylini	Miridae	6296	6291	5735	619	211	565	792	16	1	6.25	1	0	0	0	LOW
963	flaccida	Juniperus	Cupressaceae	flavescens	Dichrooscytus	Mirini	Miridae	6296	8151	36459	73472	63	511	2146	73	1	1.37	2	0	0	1	LOW
964	tinifolia	Ehretia	Boraginaceae	semipictus	Dagbertus	Mirini	Miridae	6296	8151	52659	52787	113	1609	8970	13	1	7.69	2	0	0	1	LOW
965	emoryi	Quercus	Fagaceae	maculosus	Roburocoris	Phylini	Miridae	6296	6292	7436	7437	68	571	1283	54	4	7.41	106	0	0	0	MEDIUM
966	emoryi	Quercus	Fagaceae	exiguus	Roburocoris	Phylini	Miridae	6296	6292	7436	7516	68	571	1283	85	2	2.35	4	0	0	0	LOW
967	canbyi	Quercus	Fagaceae	maculosus	Roburocoris	Phylini	Miridae	6296	6292	7436	7437	68	571	3875	54	1	1.85	2	0	0	0	LOW
968	canbyi	Quercus	Fagaceae	iturbide	Atractotomus	Phylini	Miridae	6296	6292	5750	2920	68	571	3875	2	1	50.00	1	0	0	0	LOW
969	polymorpha	Quercus	Fagaceae	iturbide	Atractotomus	Phylini	Miridae	6296	6292	5750	2920	68	571	1183	2	1	50.00	1	0	0	0	LOW
970	canbyi	Quercus	Fagaceae	cuneatus	Neocapsus	Mirini	Miridae	6296	8151	51255	75450	68	571	3875	2	1	50.00	77	0	0	0	LOW
971	camara	Lantana	Verbenaceae	antennatus	Reuteroscopus	Phylini	Miridae	6296	6292	6175	5091	49	4439	5050	4	1	25.00	2	0	0	0	LOW
972	camara	Lantana	Verbenaceae	ornatus	Reuteroscopus	Phylini	Miridae	6296	6292	6175	5135	49	4439	5050	599	1	0.17	1	0	0	0	LOW
973	coulteri	Phacelia	Boraginaceae	chihuahuaensis	Ilnacora	Orthotylini	Miridae	6296	6291	5942	1278	113	548	2040	8	1	12.50	1	0	0	0	LOW
974	terebinthinaceus	Heliocarpus	Tiliaceae	heliocarpusi	Jornandes	Orthotylini	Miridae	6296	6291	5953	6825	33	3617	3618	3	1	33.33	9	0	0	0	LOW
975	edulis	Pinus	Pinaceae	tibialis	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4620	62	554	735	256	21	8.20	32	0	0	0	MEDIUM_HIGH
976	tabacum	Nicotiana	Solanaceae	inusta	Ilnacora	Orthotylini	Miridae	6296	6291	5942	1285	9	1736	12034	141	2	1.42	2	0	0	0	LOW
977	polyantha	Mimosa	Fabaceae	mimosae	Jornandes	Orthotylini	Miridae	6296	6291	5953	6810	211	1265	3688	9	4	44.44	57	0	0	0	MEDIUM
978	murucoides	Ipomoea	Convolvulaceae	cruralis	Jornandes	Orthotylini	Miridae	6296	6291	5953	1323	161	3621	3622	15	1	6.67	4	0	0	0	LOW
979	suaveolens	Mesosphaerum	Lamiaceae	complexus	Reuteroscopus	Phylini	Miridae	6296	6292	6175	5105	264	17547	17548	9	2	22.22	3	0	0	0	LOW
980	suaveolens	Mesosphaerum	Lamiaceae	mexicanus	Reuteroscopus	Phylini	Miridae	6296	6292	6175	5129	264	17547	17548	18	3	16.67	2	0	0	0	MEDIUM
981	discolor	Datura	Solanaceae	carmelitanus	Neoreuteroscopus	Phylini	Miridae	6296	6292	35530	35531	9	5056	8628	6	1	16.67	1	0	0	0	LOW
982	pigra	Mimosa	Fabaceae	inermis	Zanchisme	Ceratocapsini	Miridae	6296	34068	35477	35480	211	1265	4448	3	1	33.33	1	0	0	0	LOW
983	teocote	Pinus	Pinaceae	albofasciatus	Spanagonicus	Phylini	Miridae	6296	6292	6207	468	62	554	6568	823	1	0.12	1	0	0	0	LOW
984	magnoliaefolia	Quercus	Fagaceae	vigilax	Neoborops	Mirini	Miridae	6296	8151	52835	52836	68	571	7752	32	1	3.13	1	0	0	0	LOW
985	edule	Sechium	Cucurbitaceae	punctatus	Slaterocoris	Orthotylini	Miridae	6296	6291	6200	40488	170	5903	8634	26	1	3.85	9	0	0	0	LOW
986	durifolia	Quercus	Fagaceae	exiguus	Roburocoris	Phylini	Miridae	6296	6292	7436	7516	68	571	2098	85	1	1.18	6	0	0	1	LOW
987	halimifolia	Baccharis	Asteraceae	pallipes	Slaterocoris	Orthotylini	Miridae	6296	6291	6200	2567	98	1160	1398	63	18	28.57	30	0	0	0	HIGH
988	glabra	Pinus	Pinaceae	laetus	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4566	62	554	9434	47	1	2.13	1	0	0	0	LOW
989	clausa	Pinus	Pinaceae	rostratus	Phoenicocoris	Phylini	Miridae	6296	6292	6119	228	62	554	3761	221	1	0.45	2	0	0	0	LOW
990	minor	Quercus	Fagaceae	sayi	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	67563	68	571	8915	48	1	2.08	1	0	0	0	LOW
991	virginiana	Pinus	Pinaceae	carneolus	Pinophylus	Phylini	Miridae	6296	6292	6129	309	62	554	8764	36	29	80.56	2	0	0	0	HIGH
992	echinata	Pinus	Pinaceae	cecilsmithi	Ceratocapsus	Ceratocapsini	Miridae	6296	34068	5802	730	62	554	3762	13	1	7.69	2	0	0	0	LOW
993	curvula	Eragrostis	Poaceae	pilophoroides	Schaffneria	Ceratocapsini	Miridae	6296	34068	6191	2492	352	1617	3582	29	5	17.24	6	0	0	0	MEDIUM
994	hastata	Salix	Salicaceae	alni	Orthotylus	Orthotylini	Miridae	6296	6291	6088	1795	382	583	14391	51	1	1.96	1	0	0	0	LOW
995	glandulosa	Betula	Betulaceae	betuleti	Psallus	Phylini	Miridae	6296	6292	6154	4821	109	430	759	177	1	0.56	1	0	0	0	LOW
996	glandulosa	Betula	Betulaceae	katmai	Orthotylus	Orthotylini	Miridae	6296	6291	6088	1947	109	430	759	65	1	1.54	3	0	0	0	LOW
997	glandulosa	Betula	Betulaceae	burmeisteri	Labops	Halticini	Miridae	6296	6288	5974	1369	109	430	759	204	1	0.49	1	0	0	0	LOW
998	glandulosa	Betula	Betulaceae	annexa	Lygidea	Mirini	Miridae	6296	8151	52789	52797	109	430	759	103	1	0.97	1	0	0	0	LOW
999	max	Glycine	Fabaceae	pullus	Chlamydatus	Phylini	Miridae	6296	6292	5807	96	211	1643	8509	133	2	1.50	5	0	0	0	LOW
1000	incana	Alnus	Betulaceae	ute	Orthotylus	Orthotylini	Miridae	6296	6291	6088	2123	109	405	9541	29	1	3.45	1	0	0	0	LOW
1001	sitchensis	Picea	Pinaceae	scutellatus	Orthops	Mirini	Miridae	6296	8151	39611	41131	62	553	914	381	2	0.52	6	0	0	0	LOW
1002	greggii	Ceanothus	Rhamnaceae	cruralis	Tuxedo	Phylini	Miridae	6296	6292	6253	549	373	444	764	168	2	1.19	2	0	0	0	LOW
1003	oblongifolia	Quercus	Fagaceae	exiguus	Roburocoris	Phylini	Miridae	6296	6292	7436	7516	68	571	854	85	1	1.18	1	0	0	0	LOW
